frame,support_len,confidence_sum
7555,10,9.802863
7556,10,9.881932
7557,10,9.868805
7558,10,9.797413
7559,10,9.653803
7560,10,9.637131
7561,10,9.641350
7562,10,9.647679
7563,10,9.641350
7564,10,9.701796
7565,10,9.620902
7566,10,9.618312
7567,9,8.656845
7568,9,8.915139
7569,9,8.585036
7570,9,8.867112
7571,9,8.921751
7572,9,8.000965
7573,9,8.910445
7574,9,8.910517
7575,9,8.887952
7576,9,8.870194
7577,9,8.766407
7578,9,8.850807
7579,9,8.824814
7580,9,7.986543
7581,9,8.894397
7582,9,8.482141
7583,9,8.885971
7584,9,8.424816
7585,9,8.898923
7586,9,8.842697
7587,9,8.508560
7588,9,8.837127
7589,9,8.870094
7590,9,8.005295
7591,9,8.420285
7592,9,8.699653
7593,10,9.814046
7594,9,8.847640
7595,9,8.830336
7596,9,8.824372
7597,9,8.741417
7598,9,8.869108
7599,9,8.871757
7600,9,8.892254
7601,9,7.974063
7602,9,8.872702
7603,9,8.857987
7604,9,8.779833
7605,9,8.820349
7606,10,9.893235
7607,9,8.707287
7608,9,8.370746
7609,9,8.790905
7610,9,8.907834
7611,10,9.752856
7612,9,8.893443
7613,10,9.551974
7614,9,8.883955
7615,9,8.898083
7616,9,8.892218
7617,10,9.852652
7618,10,9.872865
7619,9,8.867095
7620,10,9.630693
7621,9,8.589123
7622,9,8.657238
7623,9,8.707559
7624,10,9.673325
7625,9,8.768716
7626,9,7.981268
7627,10,9.884925
7628,9,8.809493
7629,9,8.733694
7630,10,9.643785
7631,9,8.666667
7632,9,8.683569
7633,9,8.611924
7634,10,8.088386
7635,9,7.271681
7636,9,7.305408
7637,10,8.132095
7638,9,7.317016
7639,10,8.134798
7640,10,8.132095
7641,9,7.326302
7642,9,7.294640
7643,9,7.271128
7644,9,7.285726
7645,9,7.284413
7646,10,8.113574
7647,9,7.297660
7648,10,8.114407
7649,9,7.310701
7650,9,8.938921
7651,9,8.900715
7652,9,8.927727
7653,10,9.443371
7654,9,8.363059
7655,9,8.702395
7656,9,8.698067
7657,9,8.720692
7658,10,9.661696
7659,9,8.686108
7660,9,8.795657
7661,10,9.774731
7662,9,8.711000
7663,10,9.630480
7664,10,9.609881
7665,9,8.653296
7666,10,8.840757
7667,9,8.016867
7668,10,8.894676
7669,10,8.887784
7670,9,7.965550
7671,11,9.614994
7672,9,8.084387
7673,9,8.532554
7674,10,9.837986
7675,9,8.805926
7676,9,8.781242
7677,10,9.855624
7678,10,9.860956
7679,9,8.903461
7680,11,10.807728
7681,9,8.805630
7682,9,8.902721
7683,10,9.832953
7684,10,9.828322
7685,9,8.878378
7686,9,8.849754
7687,9,8.403672
7688,10,8.755503
7689,10,9.642600
7690,9,8.291636
7691,10,8.914369
7692,10,8.906923
7693,9,8.022560
7694,10,8.901663
7695,9,8.047131
7696,10,9.615870
7697,11,10.577230
7698,8,7.853967
7699,10,9.684775
7700,10,9.655727
7701,9,8.661039
7702,10,9.649537
7703,9,8.693077
7704,9,8.803209
7705,9,8.777408
7706,9,8.702395
7707,10,9.636464
7708,9,8.685427
7709,9,8.415223
7710,9,8.388490
7711,9,8.918201
7712,9,7.287334
7713,9,7.288165
7714,10,8.097303
7715,9,7.297988
7716,9,7.289493
7717,9,7.291022
7718,9,7.291022
7719,9,7.300695
7720,10,8.096326
7721,10,8.117465
7722,9,7.301931
7723,9,7.307285
7724,10,8.126054
7725,9,7.315223
7726,11,8.933820
7727,8,6.502585
7728,9,8.768784
7729,9,8.766836
7730,9,8.825939
7731,10,9.680237
7732,9,8.749078
7733,9,8.722043
7734,10,8.898256
7735,9,8.014050
7736,8,7.803667
7737,10,9.704256
7738,9,8.698664
7739,9,8.817235
7740,10,9.681079
7741,9,8.742710
7742,10,9.088255
7743,9,7.544068
7744,10,8.397070
7745,9,7.569130
7746,10,9.876715
7747,9,8.514154
7748,9,8.005814
7749,10,9.752634
7750,9,8.804112
7751,9,8.636056
7752,9,8.331843
7753,10,9.823298
7754,9,8.798722
7755,9,8.820406
7756,8,7.815076
7757,9,8.790503
7758,9,8.779887
7759,9,7.993563
7760,9,8.844646
7761,9,8.792208
7762,9,8.812280
7763,9,8.785687
7764,7,6.827039
7765,9,8.844545
7766,10,9.757788
7767,9,8.791949
7768,9,8.716963
7769,9,8.737378
7770,9,7.955082
7771,9,7.545999
7772,9,8.362207
7773,9,8.448115
7774,9,8.760987
7775,9,8.742669
7776,9,8.831207
7777,9,8.611082
7778,8,7.734694
7779,9,8.714274
7780,9,8.009222
7781,9,8.693537
7782,9,8.693502
7783,9,8.685897
7784,9,8.755041
7785,9,8.785320
7786,9,8.819245
7787,9,8.831586
7788,8,7.840500
7789,9,8.820217
7790,9,8.705883
7791,9,8.629371
7792,9,8.692864
7793,10,9.309324
7794,10,9.002687
7795,11,9.225386
7796,10,8.379345
7797,9,8.776763
7798,10,9.766095
7799,10,9.597458
7800,10,9.591379
7801,10,9.596135
7802,10,9.636680
7803,10,9.603376
7804,10,9.600945
7805,10,9.619450
7806,11,10.090284
7807,9,7.557444
7808,10,8.391527
7809,10,8.522207
7810,10,9.497212
7811,10,9.595787
7812,10,9.597458
7813,10,9.597458
7814,10,9.610496
7815,10,9.608960
7816,10,9.233995
7817,10,9.597543
7818,10,9.352110
7819,10,8.867359
7820,10,8.628942
7821,10,8.390533
7822,10,8.392331
7823,9,8.451558
7824,9,8.777866
7825,9,8.907471
7826,9,8.898218
7827,8,7.934887
7828,9,8.878438
7829,9,8.880428
7830,9,8.901818
7831,9,8.883123
7832,9,8.918727
7833,9,8.828422
7834,9,8.846780
7835,9,8.765962
7836,9,7.997745
7837,9,8.879506
7838,9,8.656737
7839,9,8.879789
7840,9,8.902888
7841,9,8.938288
7842,9,8.863791
7843,9,8.418563
7844,9,8.012781
7845,9,7.857709
7846,9,7.572072
7847,9,8.653664
7848,9,8.811511
7849,11,10.865706
7850,8,7.895837
7851,9,8.892884
7852,9,8.823061
7853,8,7.870274
7854,9,8.880309
7855,9,8.924844
7856,9,8.839457
7857,9,8.018110
7858,9,8.828829
7859,9,8.729501
7860,9,8.835906
7861,9,8.838830
7862,10,9.841296
7863,9,8.701697
7864,9,8.430566
7865,9,8.597198
7866,10,9.854159
7867,9,8.870762
7868,9,7.995496
7869,11,10.544607
7870,8,7.923436
7871,10,8.450057
7872,9,7.605052
7873,10,8.571206
7874,9,7.938864
7875,10,9.604334
7876,9,8.681189
7877,9,8.743653
7878,11,10.699752
7879,8,7.851078
7880,9,8.823440
7881,10,8.838291
7882,9,7.977220
7883,9,8.817833
7884,11,10.804523
7885,8,7.850500
7886,9,8.871166
7887,9,8.622065
7888,9,8.690994
7889,9,7.322823
7890,9,7.319850
7891,11,8.927136
7892,8,6.500577
7893,9,7.311340
7894,11,8.916937
7895,9,7.308505
7896,9,7.306378
7897,9,7.302062
7898,9,7.308639
7899,9,7.304125
7900,9,7.288348
7901,10,8.115582
7902,9,7.289825
7903,9,7.288798
7904,9,7.289825
7905,9,8.892190
7906,9,8.156021
7907,9,8.015235
7908,10,9.668120
7909,9,8.784076
7910,9,8.817692
7911,9,8.706541
7912,9,8.678581
7913,10,9.664384
7914,9,8.711411
7915,10,9.674645
7916,10,9.687096
7917,9,8.774973
7918,10,9.768020
7919,10,9.625431
7920,9,8.696395
7921,10,8.843013
7922,9,7.984269
7923,10,8.891626
7924,10,8.879430
7925,9,8.025571
7926,10,9.404280
7927,10,8.500494
7928,9,8.025233
7929,9,8.886545
7930,9,8.849847
7931,10,9.772729
7932,10,9.790439
7933,9,8.864519
7934,10,9.896661
7935,9,8.924011
7936,9,8.803706
7937,10,9.682475
7938,10,9.746474
7939,9,8.789611
7940,10,9.786197
7941,10,9.781324
7942,9,8.731030
7943,9,8.714160
7944,10,9.608424
7945,9,8.292727
7946,10,9.655556
7947,9,8.694312
7948,10,8.884447
7949,11,9.808239
7950,8,7.130348
7951,10,8.736837
7952,10,8.761239
7953,9,7.869354
7954,10,9.675044
7955,10,9.640488
7956,9,8.641292
7957,10,9.679595
7958,9,8.682977
7959,10,9.610756
7960,9,8.676371
7961,9,8.687128
7962,9,8.679331
7963,9,8.525651
7964,11,9.986374
7965,8,7.197344
7966,8,7.753649
7967,9,8.741554
7968,9,8.698467
7969,9,7.289223
7970,9,7.275964
7971,10,8.081534
7972,9,7.279479
7973,10,8.083150
7974,9,7.259329
7975,10,8.072433
7976,9,7.256484
7977,10,8.066933
7978,9,7.287653
7979,10,8.126413
7980,9,7.288518
7981,10,8.097077
7982,9,7.307952
7983,10,8.121150
7984,9,7.279104
7985,9,8.696218
7986,10,9.600675
7987,9,8.694349
7988,9,8.691744
7989,9,8.700845
7990,9,8.758546
7991,11,9.770248
7992,8,7.110636
7993,9,8.782965
7994,9,8.816470
7995,10,9.486376
7996,9,8.641217
7997,9,8.781599
7998,9,8.828141
7999,10,9.816160
8000,9,8.842572
8001,8,7.830507
8002,9,8.908985
8003,10,9.475496
8004,9,8.909423
8005,10,9.330956
8006,9,8.071805
8007,8,7.201373
8008,9,8.467028
8009,9,8.699183
8010,10,9.829752
8011,9,8.734225
8012,9,8.731091
8013,9,8.757202
8014,9,8.838285
8015,9,8.689765
8016,9,8.014472
8017,9,8.899553
8018,9,8.922711
8019,9,8.854649
8020,9,8.886839
8021,9,8.866065
8022,9,8.816925
8023,10,9.800817
8024,9,8.839058
8025,9,8.778580
8026,9,8.700611
8027,8,6.983403
8028,9,8.650125
8029,9,8.501148
8030,8,7.877268
8031,9,8.931443
8032,9,8.764776
8033,9,8.829497
8034,8,7.829044
8035,9,8.856230
8036,9,7.985549
8037,9,8.841614
8038,9,8.826412
8039,9,8.873547
8040,9,8.721831
8041,9,8.719812
8042,9,8.811465
8043,8,7.836667
8044,9,8.828193
8045,9,8.883033
8046,9,8.796857
8047,8,7.830986
8048,9,8.555211
8049,10,8.834521
8050,10,8.375057
8051,10,8.375297
8052,10,8.395536
8053,10,8.768437
8054,10,8.760277
8055,10,8.400759
8056,10,8.653013
8057,10,9.583770
8058,10,9.597626
8059,10,8.704729
8060,10,9.150735
8061,10,8.421813
8062,10,8.704376
8063,10,8.391201
8064,10,8.677938
8065,10,8.388372
8066,11,9.991571
8067,9,7.553023
8068,10,8.843721
8069,10,8.694481
8070,11,9.261406
8071,9,7.571087
8072,10,8.843272
8073,11,10.833652
8074,9,8.904193
8075,10,9.280624
8076,10,8.410439
8077,10,8.404460
8078,11,10.319358
8079,8,7.940516
8080,9,8.346594
8081,9,8.425516
8082,8,7.896852
8083,9,8.924305
8084,9,8.937638
8085,9,8.906707
8086,8,7.919568
8087,9,8.885270
8088,9,8.888379
8089,9,8.836037
8090,9,8.834887
8091,9,8.858112
8092,9,8.028126
8093,9,8.874436
8094,9,8.478941
8095,9,7.879881
8096,9,7.995333
8097,9,8.899869
8098,9,8.850952
8099,9,8.537767
8100,9,8.831720
8101,9,8.853750
8102,9,8.205597
8103,9,7.977670
8104,10,9.228892
8105,9,8.813209
8106,9,8.806081
8107,9,8.752794
8108,9,8.772587
8109,9,8.749394
8110,9,8.789289
8111,9,8.821900
8112,9,8.010108
8113,10,9.823157
8114,8,7.873891
8115,9,8.777072
8116,9,8.853924
8117,10,9.706951
8118,9,8.810123
8119,9,8.877708
8120,8,7.584449
8121,9,8.613529
8122,10,9.875588
8123,9,8.909413
8124,10,9.889901
8125,9,8.573732
8126,9,8.910007
8127,9,8.912820
8128,10,9.839384
8129,9,8.849671
8130,9,8.872396
8131,10,9.298721
8132,10,9.517168
8133,9,8.704082
8134,9,8.772484
8135,9,8.663926
8136,10,8.911473
8137,9,8.040346
8138,9,8.888137
8139,10,9.798205
8140,9,8.779034
8141,10,9.811508
8142,9,8.793710
8143,9,8.625000
8144,10,8.109772
8145,8,6.489209
8146,10,8.095338
8147,9,7.269588
8148,10,8.092820
8149,10,8.107914
8150,10,8.104940
8151,9,7.296138
8152,11,8.924978
8153,8,6.495375
8154,10,8.116718
8155,10,8.109815
8156,10,8.083330
8157,9,7.267368
8158,9,7.293965
8159,9,7.322348
8160,9,8.867823
8161,9,8.914924
8162,9,8.927412
8163,10,9.108778
8164,9,8.251576
8165,9,8.835088
8166,9,8.800838
8167,10,9.678005
8168,13,12.582231
8169,5,4.838386
8170,8,7.728267
8171,9,8.648759
8172,10,9.642111
8173,10,9.671974
8174,9,8.667769
8175,10,8.764092
8176,10,8.753055
8177,9,7.920447
8178,10,8.916152
8179,10,8.915184
8180,9,8.028551
8181,10,9.633005
8182,9,8.705455
8183,10,8.959573
8184,9,8.739928
8185,10,9.717700
8186,11,10.693811
8187,9,8.834186
8188,9,8.763861
8189,10,9.828293
8190,10,9.901018
8191,10,9.859739
8192,10,9.731563
8193,10,9.822246
8194,9,8.683869
8195,10,9.872362
8196,9,8.813280
8197,10,9.862934
8198,10,9.812984
8199,9,8.891910
8200,9,8.906400
8201,10,9.880144
8202,9,8.907110
8203,11,9.948778
8204,9,7.549763
8205,9,7.549763
8206,10,8.898234
8207,9,7.997930
8208,10,8.810416
8209,10,8.898551
8210,9,8.001610
8211,10,9.718293
8212,10,9.702857
8213,9,8.735482
8214,9,8.732744
8215,10,9.699911
8216,10,9.781071
8217,9,8.824569
8218,9,8.724397
8219,10,9.707690
8220,9,8.711191
8221,10,9.371926
8222,9,8.593223
8223,9,8.453714
8224,9,8.869368
8225,9,8.883972
8226,9,7.318885
8227,10,8.129584
8228,10,8.108445
8229,9,7.320236
8230,10,8.138232
8231,9,7.327190
8232,10,8.094649
8233,10,8.078109
8234,10,8.092099
8235,9,7.303305
8236,10,8.097393
8237,9,7.306496
8238,10,8.142626
8239,10,8.146241
8240,9,7.326063
8241,10,9.575288
8242,9,8.641170
8243,10,9.680788
8244,9,8.667042
8245,10,9.671459
8246,10,9.676883
8247,9,8.654719
8248,9,8.014325
8249,10,9.572553
8250,9,8.747839
8251,10,9.668087
8252,9,8.206678
8253,10,9.125101
8254,9,8.449755
8255,9,8.849916
8256,9,8.848842
8257,10,9.868821
8258,9,8.902461
8259,9,8.561777
8260,9,8.898605
8261,9,8.015919
8262,10,9.461316
8263,10,8.965371
8264,9,8.657361
8265,9,8.898863
8266,9,8.856028
8267,9,8.598897
8268,9,8.692508
8269,9,8.776397
8270,9,8.815080
8271,9,8.798384
8272,9,7.990885
8273,9,8.855284
8274,9,8.833554
8275,10,9.693437
8276,8,7.840404
8277,9,8.805818
8278,9,8.814437
8279,10,9.786125
8280,9,8.723909
8281,10,9.193021
8282,9,8.198042
8283,9,7.958167
8284,9,8.762812
8285,9,8.496956
8286,8,7.859449
8287,10,9.825628
8288,9,7.865069
8289,9,8.320778
8290,9,8.838690
8291,9,8.895628
8292,9,8.003215
8293,10,9.800005
8294,9,8.769766
8295,9,8.854133
8296,9,8.845019
8297,9,8.789636
8298,9,8.840254
8299,10,9.748708
8300,9,8.861006
8301,9,8.859960
8302,9,8.737047
8303,9,8.151178
8304,9,8.145360
8305,10,9.656807
8306,10,9.620253
8307,10,9.625480
8308,10,9.748471
8309,10,9.607282
8310,10,9.595292
8311,10,9.595114
8312,10,9.599156
8313,10,9.597161
8314,10,9.702619
8315,10,9.836045
8316,10,9.847028
8317,10,9.836659
8318,10,9.839547
8319,10,9.734857
8320,10,9.616174
8321,10,9.656463
8322,10,9.677088
8323,10,9.659177
8324,10,9.682875
8325,10,9.666559
8326,10,9.744426
8327,10,9.865164
8328,11,10.847330
8329,9,8.875966
8330,10,9.860359
8331,11,10.834697
8332,9,8.775293
8333,10,9.643477
8334,10,9.643548
8335,10,9.633300
8336,9,8.106654
8337,9,8.333455
8338,9,8.884079
8339,9,8.910414
8340,9,8.895964
8341,10,9.896250
8342,10,9.897287
8343,9,8.888930
8344,9,8.761443
8345,9,8.760624
8346,9,8.800898
8347,10,9.761341
8348,8,7.132756
8349,9,8.863195
8350,9,8.751493
8351,8,6.974268
8352,9,7.856956
8353,10,9.855920
8354,8,7.811414
8355,9,8.575125
8356,9,8.775622
8357,9,8.009138
8358,9,8.206199
8359,10,8.953867
8360,10,9.615095
8361,9,8.727876
8362,9,8.733235
8363,9,8.775575
8364,9,8.801022
8365,10,9.741731
8366,10,9.785373
8367,9,8.811390
8368,9,7.988456
8369,9,8.843310
8370,8,7.864002
8371,10,9.866317
8372,9,8.819141
8373,10,9.640781
8374,9,8.887106
8375,8,7.903760
8376,9,8.791930
8377,10,9.601238
8378,9,8.903714
8379,9,7.997124
8380,9,8.909091
8381,9,8.541135
8382,10,9.115306
8383,10,8.398577
8384,10,8.398577
8385,9,7.557914
8386,10,9.605442
8387,9,8.709909
8388,9,8.738709
8389,10,9.671101
8390,9,8.790668
8391,9,8.893971
8392,9,8.003751
8393,10,9.756127
8394,9,8.885123
8395,10,9.825340
8396,10,9.848238
8397,9,8.845439
8398,10,9.808950
8399,9,8.682722
8400,9,7.284539
8401,9,7.289095
8402,10,8.096708
8403,10,8.092391
8404,9,7.297012
8405,10,8.119272
8406,9,7.309994
8407,11,8.941816
8408,9,7.320619
8409,10,8.125850
8410,9,7.306785
8411,9,7.309937
8412,9,7.297849
8413,10,8.110927
8414,9,7.304037
8415,9,8.889817
8416,9,8.891069
8417,8,7.914897
8418,10,9.117164
8419,10,9.151173
8420,9,8.724066
8421,9,8.851011
8422,9,8.776873
8423,10,9.637188
8424,9,8.593637
8425,10,9.653102
8426,10,9.623268
8427,10,9.623571
8428,10,9.732861
8429,9,8.673567
8430,10,8.871205
8431,10,8.781065
8432,9,7.875540
8433,10,8.907469
8434,9,8.008010
8435,10,9.637429
8436,10,9.627022
8437,10,9.609753
8438,10,8.904301
8439,8,6.732254
8440,9,8.469230
8441,10,9.697008
8442,11,10.714599
8443,9,8.826521
8444,9,8.741338
8445,9,8.712163
8446,8,7.739513
8447,9,8.534845
8448,8,7.734576
8449,11,10.557839
8450,9,8.568788
8451,9,8.638129
8452,10,9.657119
8453,10,9.663300
8454,9,8.659464
8455,11,10.633834
8456,9,8.712121
8457,9,8.707246
8458,10,8.932669
8459,9,8.457118
8460,9,8.660246
8461,10,9.623983
8462,10,9.642146
8463,10,8.923631
8464,9,7.968187
8465,9,7.898005
8466,11,9.640156
8467,9,7.898185
8468,10,9.593769
8469,10,9.626739
8470,9,8.597543
8471,9,8.690519
8472,9,8.679412
8473,10,9.602685
8474,9,8.678393
8475,9,8.666217
8476,10,9.623628
8477,9,8.737058
8478,9,8.726463
8479,10,9.107527
8480,10,9.627979
8481,9,8.702085
8482,9,8.742504
8483,9,7.291210
8484,9,7.299808
8485,11,8.908530
8486,9,7.289825
8487,10,8.116727
8488,9,7.298173
8489,11,8.929513
8490,8,6.502128
8491,10,8.116963
8492,10,8.121284
8493,9,7.318880
8494,9,7.299769
8495,11,8.906134
8496,8,6.482265
8497,10,8.093146
8498,9,8.726344
8499,9,8.763478
8500,10,9.693326
8501,9,8.606079
8502,9,8.655919
8503,11,10.631923
8504,9,8.764292
8505,8,7.140129
8506,9,8.755012
8507,9,8.797184
8508,9,8.725378
8509,10,9.249268
8510,10,9.707668
8511,9,8.894581
8512,11,10.803523
8513,8,7.887788
8514,9,8.899551
8515,10,9.550793
8516,10,9.877350
8517,9,8.895420
8518,10,9.606520
8519,9,8.022186
8520,9,8.585971
8521,10,9.586960
8522,10,9.901683
8523,8,7.828597
8524,9,8.694278
8525,9,8.684551
8526,9,8.581879
8527,10,9.830175
8528,10,9.832438
8529,9,7.998555
8530,9,8.898971
8531,9,8.819579
8532,8,7.913328
8533,10,9.854134
8534,10,9.812995
8535,9,8.812167
8536,9,8.691168
8537,8,7.696179
8538,9,8.481266
8539,10,8.856093
8540,10,9.725498
8541,9,8.784241
8542,9,8.820613
8543,9,8.785646
8544,9,8.905934
8545,10,9.815417
8546,10,9.675047
8547,9,8.812276
8548,9,8.774576
8549,9,8.895256
8550,9,8.770639
8551,10,9.823311
8552,10,9.794980
8553,10,9.777727
8554,9,8.796249
8555,8,7.833513
8556,9,8.872165
8557,9,8.851829
8558,10,9.800256
8559,9,8.841549
8560,8,7.825770
8561,10,9.285965
8562,10,9.627957
8563,10,9.620694
8564,10,9.651448
8565,10,9.598309
8566,10,9.705693
8567,11,10.856184
8568,9,8.872024
8569,10,9.815715
8570,10,9.867581
8571,10,9.871511
8572,11,10.844190
8573,9,8.875153
8574,10,9.863818
8575,10,9.837005
8576,10,9.825887
8577,11,10.819512
8578,9,8.874907
8579,10,9.809125
8580,10,9.890712
8581,11,10.874177
8582,9,8.894044
8583,10,9.839104
8584,10,9.847521
8585,10,9.887575
8586,10,9.857822
8587,10,9.866193
8588,10,9.874472
8589,10,9.879020
8590,10,9.785448
8591,9,8.701037
8592,9,8.200649
8593,10,9.476746
8594,10,9.832348
8595,9,8.875871
8596,9,8.898433
8597,9,8.917233
8598,9,8.919323
8599,10,9.841622
8600,9,8.849611
8601,9,8.877914
8602,9,8.869368
8603,9,8.832103
8604,9,8.887922
8605,9,8.886312
8606,10,9.470152
8607,9,7.855903
8608,9,8.087591
8609,9,8.914829
8610,9,8.857315
8611,10,9.819603
8612,10,9.846727
8613,9,7.958656
8614,9,8.199665
8615,9,8.178486
8616,10,9.585415
8617,10,9.848397
8618,10,9.841026
8619,10,9.843002
8620,9,8.841722
8621,8,7.880907
8622,8,7.875625
8623,10,8.894204
8624,10,9.798666
8625,9,8.825494
8626,8,7.898081
8627,10,9.742463
8628,9,8.791470
8629,10,9.779633
8630,10,9.907629
8631,10,9.460836
8632,9,8.675315
8633,9,8.073235
8634,9,7.865069
8635,11,10.896634
8636,9,8.901794
8637,10,9.546121
8638,8,7.888713
8639,10,9.885813
8640,9,8.902124
8641,10,9.423241
8642,10,9.216893
8643,8,7.305429
8644,10,9.579025
8645,9,8.615298
8646,9,8.677019
8647,10,8.902589
8648,10,9.639927
8649,10,9.612999
8650,9,8.669748
8651,10,9.849898
8652,9,8.671480
8653,10,9.743009
8654,10,9.610799
8655,9,7.305485
8656,11,8.932676
8657,8,6.510047
8658,10,8.140206
8659,10,8.119407
8660,10,8.115394
8661,10,8.115464
8662,10,8.120172
8663,9,7.309726
8664,10,8.107655
8665,10,8.121970
8666,9,7.301531
8667,9,7.316630
8668,9,7.290360
8669,8,6.495576
8670,9,8.916501
8671,10,9.895588
8672,10,9.855317
8673,10,9.265060
8674,9,8.697880
8675,11,10.628783
8676,8,7.724045
8677,10,9.813158
8678,10,9.756211
8679,10,9.661323
8680,10,9.688171
8681,9,8.714797
8682,11,10.584923
8683,9,8.717992
8684,10,9.804949
8685,10,8.884718
8686,10,8.878978
8687,9,7.986070
8688,10,8.849902
8689,10,8.891618
8690,10,9.863016
8691,10,9.752848
8692,9,8.719295
8693,10,9.512216
8694,9,8.793487
8695,10,9.781607
8696,10,9.859469
8697,10,9.897202
8698,10,9.806233
8699,10,9.832144
8700,9,8.821599
8701,10,9.748686
8702,10,9.804423
8703,10,9.823743
8704,10,9.791839
8705,10,9.687163
8706,9,8.812222
8707,11,10.684661
8708,9,8.795211
8709,10,9.761366
8710,10,9.829392
8711,9,8.847554
8712,11,10.873826
8713,9,8.877792
8714,10,9.868971
8715,10,9.785904
8716,10,9.715401
8717,9,8.345582
8718,9,8.734919
8719,10,9.643637
8720,11,9.760615
8721,10,8.910854
8722,8,7.118326
8723,10,8.791910
8724,9,7.974196
8725,11,10.598450
8726,9,8.659972
8727,10,9.620321
8728,10,9.762165
8729,8,7.707581
8730,9,8.671608
8731,10,9.605070
8732,10,9.625219
8733,10,9.773690
8734,9,8.728718
8735,9,8.890124
8736,9,8.708967
8737,10,8.899875
8738,10,9.131803
8739,10,9.592334
8740,9,7.300776
8741,9,7.288611
8742,9,7.301031
8743,10,8.120447
8744,10,8.115149
8745,10,8.115345
8746,10,8.100152
8747,8,6.463910
8748,10,8.105407
8749,10,8.110508
8750,10,8.090288
8751,10,8.096708
8752,9,7.298697
8753,10,8.117720
8754,9,7.324828
8755,9,8.718332
8756,10,9.855664
8757,9,8.762686
8758,10,9.761986
8759,9,8.816515
8760,8,7.685637
8761,9,8.014277
8762,10,8.903022
8763,10,9.636689
8764,9,8.785044
8765,9,8.674741
8766,10,9.825486
8767,10,9.856948
8768,9,8.902384
8769,10,9.850137
8770,10,9.874447
8771,9,8.904353
8772,9,8.824326
8773,10,9.896688
8774,9,8.014427
8775,10,9.416478
8776,9,8.743269
8777,9,8.221166
8778,8,7.911581
8779,10,9.875389
8780,10,9.785482
8781,10,9.788952
8782,8,7.861362
8783,9,8.864127
8784,9,8.838533
8785,10,8.891618
8786,10,9.741507
8787,10,9.796140
8788,9,8.896415
8789,9,8.842859
8790,9,8.864850
8791,10,9.659854
8792,11,10.791944
8793,9,8.853608
8794,9,8.824378
8795,9,7.990395
8796,9,8.801226
8797,9,8.793930
8798,9,8.832896
8799,10,9.792781
8800,9,8.862950
8801,9,8.826701
8802,8,7.899755
8803,10,9.873797
8804,10,9.674964
8805,9,7.988295
8806,10,9.753487
8807,8,7.828743
8808,9,8.830202
8809,10,9.825581
8810,9,8.842544
8811,10,9.816072
8812,10,9.777248
8813,8,7.067626
8814,9,8.831560
8815,9,8.697448
8816,10,9.203355
8817,10,9.603376
8818,10,9.624000
8819,11,10.581412
8820,9,8.658236
8821,10,9.599245
8822,10,9.593093
8823,10,9.609785
8824,10,9.698578
8825,11,10.822324
8826,10,9.881714
8827,9,8.896856
8828,10,9.853399
8829,10,9.817121
8830,11,10.714979
8831,9,8.730427
8832,10,9.642520
8833,10,9.651785
8834,10,9.668098
8835,11,10.602766
8836,9,8.770424
8837,10,9.859023
8838,10,9.804634
8839,10,9.740462
8840,10,9.889656
8841,10,9.902398
8842,11,10.854150
8843,9,8.883855
8844,10,9.838122
8845,10,9.769788
8846,10,9.876288
8847,10,9.894947
8848,10,9.804515
8849,9,8.904138
8850,9,8.911629
8851,10,8.890335
8852,10,9.911273
8853,9,8.910535
8854,10,9.908434
8855,9,8.896566
8856,9,8.839802
8857,10,9.804101
8858,10,9.870240
8859,10,8.893552
8860,8,7.889339
8861,9,8.892736
8862,9,8.691283
8863,10,9.887988
8864,9,8.887252
8865,10,9.794478
8866,10,9.833420
8867,9,8.291970
8868,9,7.999843
8869,10,8.582425
8870,10,9.858220
8871,10,9.813255
8872,10,9.774740
8873,9,8.890835
8874,9,8.875983
8875,10,9.878927
8876,10,9.816836
8877,10,9.877031
8878,8,7.858925
8879,8,7.115607
8880,9,8.740062
8881,10,9.836919
8882,10,9.916266
8883,10,9.840583
8884,10,9.498801
